station,latitude,longitude,free_bikes,empty_slots,total_bike_cap,distanceyelp,poiname,location.address,ratingyelp,distancefoursq,namefoursq,location.addressfoursq,ratingfoursq,popularityyelp,categories
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,808.6549136289516,Lillie Pearl,418 E Grace St,4.5,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,808.6549136289516,Lillie Pearl,418 E Grace St,4.5,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,690.2269474259062,ML Steak Modern Chophouse,328 E Broad St,4.1,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,801.1844741140541,Wong Gonzalez,412 E Grace St,4.1,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,881.8896405405034,Secret Sandwich Society,501 E Grace St,4.2,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,819.9587322654722,Julep's New Southern Cuisine,420 E Grace St,4.2,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,880.3814487467712,La Grotta Ristorante,529 E Broad St,4.0,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,736.555337113386,Rappahannock,320 E Grace St,3.8,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,507.1667214053526,Kogi,325 N 2nd St,3.9,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,278.5620978939131,And Dim Sum,305 Brook Rd,3.1,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,299.07339737461893,The Lobby Bar,201 W Broad St,3.7,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,804,Lillie Pearl,416 E Grace St,8.3,0.9658902844799052,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,906,Penny Lane Pub,421 E Franklin St,8.4,0.991063184850966,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,807,Wong Gonzalez,412 E Grace St,8.1,0.9605072905597268,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,451,Barcode,6 E Grace St,7.3,0.9722488371687892,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,705,Godfrey's,308 E Grace St,7.2,0.9714997473999616,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,936,Maya Mexican Grill And Tequila Lounge,525 E Grace St,7.3,0.9728934027838266,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,801,Cary 100,100 E Cary St,7.1,0.0380990540564082,bar
Abner Clay Park,37.54887732047105,-77.44269669055932,0,16,16,704.2163298996513,Godfrey’s,308 E Grace St,3.9,432,The Speakeasy Grill,526 N 2nd St,6.4,0.8961900945943592,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,210.18959026033625,Penny Lane Pub,421 E Franklin St,3.8,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,210.18959026033625,Penny Lane Pub,421 E Franklin St,3.8,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,210.18959026033625,Penny Lane Pub,421 E Franklin St,3.8,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,210.18959026033625,Penny Lane Pub,421 E Franklin St,3.8,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,618.3976879006658,Native Plate,1203 E Main St,4.4,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,618.3976879006658,Native Plate,1203 E Main St,4.4,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,618.3976879006658,Native Plate,1203 E Main St,4.4,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,618.3976879006658,Native Plate,1203 E Main St,4.4,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,271.72732975997934,Chicano's Cocina Bar & Grill,523 E Main St,4.2,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,271.72732975997934,Chicano's Cocina Bar & Grill,523 E Main St,4.2,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,271.72732975997934,Chicano's Cocina Bar & Grill,523 E Main St,4.2,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,271.72732975997934,Chicano's Cocina Bar & Grill,523 E Main St,4.2,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,274.4816732629551,Capital Ale House,623 E Main St,3.6,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,274.4816732629551,Capital Ale House,623 E Main St,3.6,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,274.4816732629551,Capital Ale House,623 E Main St,3.6,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,274.4816732629551,Capital Ale House,623 E Main St,3.6,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,163.8050334270627,Vagabond,700 E Broad St,3.4,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,163.8050334270627,Vagabond,700 E Broad St,3.4,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,163.8050334270627,Vagabond,700 E Broad St,3.4,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,163.8050334270627,Vagabond,700 E Broad St,3.4,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,154.5849892199409,Gather & Hem,501 E Broad St,4.3,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,154.5849892199409,Gather & Hem,501 E Broad St,4.3,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,154.5849892199409,Gather & Hem,501 E Broad St,4.3,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,154.5849892199409,Gather & Hem,501 E Broad St,4.3,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,927.656849807539,The Hard Shell,1411 E Cary St,3.8,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,927.656849807539,The Hard Shell,1411 E Cary St,3.8,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,927.656849807539,The Hard Shell,1411 E Cary St,3.8,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,927.656849807539,The Hard Shell,1411 E Cary St,3.8,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,1160.987496811821,Lulu's,21 N 17th St,3.8,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,1160.987496811821,Lulu's,21 N 17th St,3.8,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,1160.987496811821,Lulu's,21 N 17th St,3.8,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,1160.987496811821,Lulu's,21 N 17th St,3.8,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,225.99396636382548,Kabana Rooftop,700 E Main St,2.8,255,Capital Ale House,623 E Main St,7.5,0.9942860129261536,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,225.99396636382548,Kabana Rooftop,700 E Main St,2.8,267,Chicano's Cocina Bar & Grill,523 E Main St,7.4,0.9804714039335924,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,225.99396636382548,Kabana Rooftop,700 E Main St,2.8,836,Sine Irish Pub & Restaurant,1327 E Cary St,7.9,0.994860895771998,bar
Center Stage,37.541363013108416,-77.43708378535466,0,19,19,225.99396636382548,Kabana Rooftop,700 E Main St,2.8,250,Kabana Rooftop,700 E Main St,6.7,0.9698099402470254,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,246.65204153749585,Southern Railway Taphouse,100 S 14th St,3.4,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,156.81638363763864,Havana 59,16 N 17th St,3.6,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,637.5527632914286,Grandstaff & Stein,2113 E Main St,4.1,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
