station,latitude,longitude,free_bikes,empty_slots,total_bike_cap,uid,renting,returning,last_updated,has_ebikes,ebikes,payment,payment-terminal,slots,rental_uris.android,rental_uris.ios,distanceyelp,poiname,location.address,ratingyelp,categories,distancefoursq,namefoursq,location.addressfoursq,ratingfoursq,popularityfoursq,categoriesfoursq
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,565.9976524115369,Verre Wine Bar,2415 Wilson Blvd,4.6,bar,63,Jesseoke,N Cleveland St,,0.4917284984265381,school
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,565.9976524115369,Verre Wine Bar,2415 Wilson Blvd,4.6,bar,404,Bar Bryson,1902 N Vance St,,0.5076074717787338,bar
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,526.3464089319484,Simona Cafe,2507 Franklin Rd,4.5,bar,68,Cloud Lounge,2525 Langston Blvd,7.8,0.9937638941016832,bar
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,526.3464089319484,Simona Cafe,2507 Franklin Rd,4.5,bar,63,Jesseoke,N Cleveland St,,0.4917284984265381,school
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,526.3464089319484,Simona Cafe,2507 Franklin Rd,4.5,bar,404,Bar Bryson,1902 N Vance St,,0.5076074717787338,bar
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,117.42906416516163,Cloud Lounge,2525 Lee Hwy,2.5,school,68,Cloud Lounge,2525 Langston Blvd,7.8,0.9937638941016832,bar
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,117.42906416516163,Cloud Lounge,2525 Lee Hwy,2.5,school,63,Jesseoke,N Cleveland St,,0.4917284984265381,school
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,117.42906416516163,Cloud Lounge,2525 Lee Hwy,2.5,school,404,Bar Bryson,1902 N Vance St,,0.5076074717787338,bar
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,517.860104091018,Arlington County Government,2300 Key Blvd,0.0,school,68,Cloud Lounge,2525 Langston Blvd,7.8,0.9937638941016832,bar
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,517.860104091018,Arlington County Government,2300 Key Blvd,0.0,school,63,Jesseoke,N Cleveland St,,0.4917284984265381,school
Langston Blvd & N Cleveland St,38.894941,-77.09169,4,11,15,0825f4f2-1f3f-11e7-bf6b-3863bb334450,1,1,1729395471,True,2,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,517.860104091018,Arlington County Government,2300 Key Blvd,0.0,school,404,Bar Bryson,1902 N Vance St,,0.5076074717787338,bar
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,91.99516373616416,Macon Bistro & Larder,5520 Connecticut Ave NW,3.8,bar,84,Macon Bistro & Larder,5520 Connecticut Ave NW,7.6,0.9342718866684828,bar
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,91.99516373616416,Macon Bistro & Larder,5520 Connecticut Ave NW,3.8,bar,376,Blessed Sacrament School,5841 Chevy Chase Pkwy NW,,0.0873784073973173,school
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,125.31051014906134,Parthenon Restaurant,5510 Connecticut Ave NW,3.4,school,84,Macon Bistro & Larder,5520 Connecticut Ave NW,7.6,0.9342718866684828,bar
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,125.31051014906134,Parthenon Restaurant,5510 Connecticut Ave NW,3.4,school,376,Blessed Sacrament School,5841 Chevy Chase Pkwy NW,,0.0873784073973173,school
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,234.35659110382147,Due South,5708 Connecticut,0.0,bar,84,Macon Bistro & Larder,5520 Connecticut Ave NW,7.6,0.9342718866684828,bar
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,234.35659110382147,Due South,5708 Connecticut,0.0,bar,376,Blessed Sacrament School,5841 Chevy Chase Pkwy NW,,0.0873784073973173,school
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,329.95591999929815,Chevy Chase Baptist Church Children's Center,5671 Western Ave NW,0.0,school,84,Macon Bistro & Larder,5520 Connecticut Ave NW,7.6,0.9342718866684828,bar
Connecticut Ave & McKinley St NW,38.96454350924588,-77.07513481378555,12,7,19,0825fbd3-1f3f-11e7-bf6b-3863bb334450,1,1,1729395544,True,2,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,329.95591999929815,Chevy Chase Baptist Church Children's Center,5671 Western Ave NW,0.0,school,376,Blessed Sacrament School,5841 Chevy Chase Pkwy NW,,0.0873784073973173,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,295,World of Beer,196 E Montgomery Ave,7.8,0.979093717816684,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,461,Finnegan's Wake,100 Gibbs St,7.7,0.9872296601441812,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,208,Junior Achievement,51 Monroe St,,0.5070030895983522,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,347,St Mary's Catholic School Rockville,400 Veirs Mill Road,,0.8721936148300721,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,360,Pour Vino N' Hops,42 Maryland Ave,,0.9490216271884656,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,420,Ambrosia Express Ta,100 Maryland Ave,,0.0940267765190525,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,448,Thai Chef - Rockville,29 Maryland Ave,,0.9715756951596292,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,504,Bar Louie,150 Gibbs St,5.6,0.8600411946446962,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,474,Plaza Oaxaca,141 Gibbs St,,0.9516992790937178,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,431.0076202714904,Thai Chef - Rockville,29 Maryland Ave,4.1,bar,243,Kabuto Japanese Shushi Bar,1 Choice Hotels Cir,,,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,295,World of Beer,196 E Montgomery Ave,7.8,0.979093717816684,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,461,Finnegan's Wake,100 Gibbs St,7.7,0.9872296601441812,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,208,Junior Achievement,51 Monroe St,,0.5070030895983522,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,347,St Mary's Catholic School Rockville,400 Veirs Mill Road,,0.8721936148300721,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,360,Pour Vino N' Hops,42 Maryland Ave,,0.9490216271884656,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,420,Ambrosia Express Ta,100 Maryland Ave,,0.0940267765190525,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,448,Thai Chef - Rockville,29 Maryland Ave,,0.9715756951596292,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,504,Bar Louie,150 Gibbs St,5.6,0.8600411946446962,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,474,Plaza Oaxaca,141 Gibbs St,,0.9516992790937178,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,501.86241969270606,La Canela,141 Gibbs St,4.0,bar,243,Kabuto Japanese Shushi Bar,1 Choice Hotels Cir,,,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,295,World of Beer,196 E Montgomery Ave,7.8,0.979093717816684,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,461,Finnegan's Wake,100 Gibbs St,7.7,0.9872296601441812,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,208,Junior Achievement,51 Monroe St,,0.5070030895983522,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,347,St Mary's Catholic School Rockville,400 Veirs Mill Road,,0.8721936148300721,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,360,Pour Vino N' Hops,42 Maryland Ave,,0.9490216271884656,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,420,Ambrosia Express Ta,100 Maryland Ave,,0.0940267765190525,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,448,Thai Chef - Rockville,29 Maryland Ave,,0.9715756951596292,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,504,Bar Louie,150 Gibbs St,5.6,0.8600411946446962,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,474,Plaza Oaxaca,141 Gibbs St,,0.9516992790937178,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,481.8191124976546,Finnegan's Wake,100 Gibbs St,3.8,school,243,Kabuto Japanese Shushi Bar,1 Choice Hotels Cir,,,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,295,World of Beer,196 E Montgomery Ave,7.8,0.979093717816684,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,461,Finnegan's Wake,100 Gibbs St,7.7,0.9872296601441812,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,208,Junior Achievement,51 Monroe St,,0.5070030895983522,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,347,St Mary's Catholic School Rockville,400 Veirs Mill Road,,0.8721936148300721,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,360,Pour Vino N' Hops,42 Maryland Ave,,0.9490216271884656,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,420,Ambrosia Express Ta,100 Maryland Ave,,0.0940267765190525,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,448,Thai Chef - Rockville,29 Maryland Ave,,0.9715756951596292,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,504,Bar Louie,150 Gibbs St,5.6,0.8600411946446962,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,474,Plaza Oaxaca,141 Gibbs St,,0.9516992790937178,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,301.83543005403095,World of Beer,196 E Montgomery Ave,3.6,school,243,Kabuto Japanese Shushi Bar,1 Choice Hotels Cir,,,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,295,World of Beer,196 E Montgomery Ave,7.8,0.979093717816684,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,461,Finnegan's Wake,100 Gibbs St,7.7,0.9872296601441812,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,208,Junior Achievement,51 Monroe St,,0.5070030895983522,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,347,St Mary's Catholic School Rockville,400 Veirs Mill Road,,0.8721936148300721,school
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,360,Pour Vino N' Hops,42 Maryland Ave,,0.9490216271884656,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,420,Ambrosia Express Ta,100 Maryland Ave,,0.0940267765190525,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,448,Thai Chef - Rockville,29 Maryland Ave,,0.9715756951596292,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,504,Bar Louie,150 Gibbs St,5.6,0.8600411946446962,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,474,Plaza Oaxaca,141 Gibbs St,,0.9516992790937178,bar
Rockville Metro West,39.084379,-77.146866,0,19,19,0825f1f7-1f3f-11e7-bf6b-3863bb334450,1,1,1729395571,True,0,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,367.4013322733729,Kusshi - Rockville,36-G Maryland Ave,4.6,bar,243,Kabuto Japanese Shushi Bar,1 Choice Hotels Cir,,,bar
